injury_rate,high_injury_rate,injuries,sst_year,num_yrs_prev_on_sst,sic_sector_11,sic_sector_21,sic_sector_31,sic_sector_42,sic_sector_44,sic_sector_48,sic_sector_805,estab_id_duns,wp_days_2008,has_tmin1_odi,has_tmin3_odi,any_rep_will_viol_4yr,any_complaint_tmin13,any_fatcat_tmin13,any_insp_prior,avg_hours_analysis_tc99mm1,avg_hours_analysis_tc99mm2,avg_hours_analysis_tc99mm3,avg_hours_analysis_tc99_2mm1,avg_hours_analysis_tc99_2mm2,avg_hours_analysis_tc99_2mm3,avg_hours_analysis_tc99_3mm1,avg_hours_analysis_tc99_3mm2,avg_hours_analysis_tc99_3mm3,ln_avg_hours_analysismm1,ln_avg_hours_analysismm2,ln_avg_hours_analysismm3,count_dafw_analysis_tc99mm1,count_dafw_analysis_tc99mm2,count_dafw_analysis_tc99mm3,count_dafw_analysis_tc99_2mm1,count_dafw_analysis_tc99_2mm2,count_dafw_analysis_tc99_2mm3,count_dafw_analysis_tc99_3mm1,count_dafw_analysis_tc99_3mm2,count_dafw_analysis_tc99_3mm3,ln_count_dafw_analysismm1,ln_count_dafw_analysismm2,ln_count_dafw_analysismm3,ln_count_dafw_analysis_2mm1,ln_count_dafw_analysis_2mm2,ln_count_dafw_analysis_2mm3,ln_count_dafw_analysis_3mm1,ln_count_dafw_analysis_3mm2,ln_count_dafw_analysis_3mm3,ln_dafw_analysis_recmm1,ln_dafw_analysis_recmm2,ln_dafw_analysis_recmm3,dafw_analysis_rec_tc99mm1,dafw_analysis_rec_tc99mm2,dafw_analysis_rec_tc99mm3,dafw_analysis_rec_tc99_2mm1,dafw_analysis_rec_tc99_2mm2,dafw_analysis_rec_tc99_2mm3,cother_analysis_rec_tc99mm1,cother_analysis_rec_tc99mm2,cother_analysis_rec_tc99mm3,cother_analysis_rec_tc99_2mm1,cother_analysis_rec_tc99_2mm2,cother_analysis_rec_tc99_2mm3,ctransfer_analysis_rec_tc99mm1,ctransfer_analysis_rec_tc99mm2,ctransfer_analysis_rec_tc99mm3,ctransfer_analysis_rec_tc99_2mm1,ctransfer_analysis_rec_tc99_2mm2,ctransfer_analysis_rec_tc99_2mm3,any_deathsmm1,any_deathsmm2,any_strikesmm1,any_strikesmm2,any_shutdownmm1,any_shutdownmm2,any_seasonalmm1,any_seasonalmm2,any_disastermm1,any_disastermm2,any_long_schmm1,any_long_schmm2,any_illnessmm1,any_illnessmm2,ln_daway_analysismm2,ln_dtransfer_analysismm2,paydexmin_netsmm1,paydexmin_netsmt1,paydexmin_netsmm2,paydexmin_netsmt2,ln_sales_netsmm1,ln_sales_netsmm2,ln_sales_netsmt2,ln_emp_netsmm1,ln_emp_netsmm2,ln_emp_netsmm3,avg_viol_sic3mm1,avg_viol_sic3mm2,avg_viol_sic3mm3,avg_viol_stmm1,avg_viol_stmm2,avg_viol_stmm3,avg_pen_sic3mm1,avg_pen_sic3mm2,avg_pen_sic3mm3,avg_pen_stmm1,avg_pen_stmm2,avg_pen_stmm3,avg_gravity_sic3mm1,avg_gravity_sic3mm2,avg_gravity_sic3mm3,avg_gravity_stmm1,avg_gravity_stmm2,avg_gravity_stmm3,loom_dafw_rec_tc99_s4yrmm1,loom_dafw_rec_tc99_s4yrmm2,loom_dafw_rec_tc99_styrmm1,loom_dafw_rec_tc99_styrmm2,loom_ctransfer_rec_tc99_s4yrmm1,loom_ctransfer_rec_tc99_s4yrmm2,loom_ctransfer_rec_tc99_styrmm1,loom_ctransfer_rec_tc99_styrmm2,loom_cother_rec_tc99_s4yrmm1,loom_cother_rec_tc99_s4yrmm2,loom_cother_rec_tc99_styrmm1,loom_cother_rec_tc99_styrmm2,sd_dafw_rec_tc99_s3yrmm1,sd_dafw_rec_tc99_s3yrmm2,sd_dafw_rec_tc99_styrmm1,sd_dafw_rec_tc99_styrmm2,sd_ctransfer_rec_tc99_s3yrmm1,sd_ctransfer_rec_tc99_s3yrmm2,sd_ctransfer_rec_tc99_styrmm1,sd_ctransfer_rec_tc99_styrmm2,sd_cother_rec_tc99_s3yrmm1,sd_cother_rec_tc99_s3yrmm2,sd_cother_rec_tc99_styrmm1,sd_cother_rec_tc99_styrmm2,gravity_cy_mzmm1,gravity_cy_mzmm2,gravity_cy_mzmm3,ln_initial_pen_cy_mzmm1,ln_initial_pen_cy_mzmm2,ln_initial_pen_cy_mzmm3,initial_pen_cy_mzmm1,initial_pen_cy_mzmm2,initial_pen_cy_mzmm3,initial_pen_cy_mz_2mm1,initial_pen_cy_mz_2mm2,initial_pen_cy_mz_2mm3,public_netsmm1,standalone_netsmm1,headquarters_netsmm1,foreign_owned_netsmm1,estab_age_netsmm1,estab_age2_netsmm1,govt_contractor_netsmm1,exporter_netsmm1,importer_netsmm1,exp_imp_netsmm1,region_dum1,region_dum2,region_dum3,region_dum4,region_dum5,region_dum6,region_dum7,region_dum8,num_nonfat_comp_insp_cy_tc99mm1,num_nonfat_comp_insp_cy_tc99mm2,num_nonfat_comp_insp_cy_tc99mm3,l2_ln_count_dafw_has_tmin3_odi,l2_dafw_has_tmin3_odi,l2_ctransfer_has_tmin3_odi,l2_cother_has_tmin3_odi,l2_ln_count_dafw_has_tmin1_odi,l2_dafw_has_tmin1_odi,l2_ctransfer_has_tmin1_odi,l2_cother_has_tmin1_odi,l2_dafw_emp_q2,l2_dafw_emp_q3,l2_dafw_emp_q4
10.2668705,1,54,2004,-0.821399721,0,0,0,0,0,1,0,9363,0.792371008,1,0,0,0,0,0,2.94442578,3.961185454,0.052120932,2.118717252,3.674905627,0.057083876,1.205704995,2.793953017,0.055496795,2.549766418,2.871402071,0.038822503,5.249066519,4.55361808,0.00436278,6.935010217,5.89534849,0.001849294,7.675481939,6.510040974,0.002142227,3.260349251,3.061031834,0.010523645,5.108260992,4.392549819,0.013445048,6.576095879,5.293152716,0.016337319,1.757713708,1.192619818,-0.009824335,3.352587054,1.679469497,-0.004727345,4.516602051,1.65971384,-0.001276467,-0.377837777,-0.339906998,-0.044107885,-0.405659782,-0.398234296,-0.031739535,-0.711501848,-1.13581369,0.016257883,-0.602323008,-0.740578063,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,1,2.428212906,0.270641181,0.845648103,0,0.968620087,0,1.74509612,1.715978954,0,2.616034636,2.585347835,2.556985612,-0.574331777,-0.47072721,-0.406973709,-0.651812293,-0.344852832,-0.514936605,-0.214082516,-0.191930052,-0.375075421,-0.298825758,-0.264821147,-0.447915164,-0.239405168,0.075438357,-0.340566522,-0.215693981,0.227185173,0.064352882,-0.31825937,-0.034294556,-0.455272653,-0.260945583,0.004722192,0.683031391,0.100295412,0.09541838,-0.852993193,-0.703681774,-0.510897786,-0.605386528,0.237818807,0.719590419,-0.452985409,-0.183602339,0.311940309,1.055115441,0.075671781,0.065820622,-0.558860045,-0.289415499,-0.35013723,-0.21118765,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,1,0,0,0,-0.53094654,-0.439581258,0,0,0,0,0,0,0,0,0,1,0,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,2.839484502,1.710460065,-1.069115777,-0.267497901,-0.455461801,-0.454697339,3.474124897
0.0,0,0,2007,-0.205447484,0,0,0,0,0,0,1,36060,-1.414767205,1,1,0,0,0,0,-0.508079283,-0.473043742,-0.670391797,-0.291112053,-0.272541273,-0.378312471,-0.19582718,-0.18244049,-0.258053188,-0.659667872,-0.609810226,-0.939383331,-0.660052386,-0.275040705,-0.614182563,-0.334253679,-0.299153695,-0.417346303,-0.226985904,-0.241147118,-0.30490286,-0.986564008,0.034544036,-0.510052422,-0.867309189,-0.171005402,-0.668620235,-0.62950927,-0.264065238,-0.603269419,-0.716005532,0.560301532,0.124988748,-0.843756152,0.358848724,-0.335831913,-0.589805848,0.042276628,-0.499589524,1.21141527,0.219666966,-0.651723091,0.67151421,-0.135626996,-0.563579482,0.481983656,1.452731622,-0.893358272,0.055229759,1.413625146,-0.72062657,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,1,0.463319408,-0.4331447,0.231430444,0,0.863136464,0,-1.294904505,-1.570604835,0,-0.49360447,-0.839120584,-0.770402739,-1.117105155,-0.759516509,-0.828920594,0.37546717,0.23220789,0.63608961,-0.548919334,-0.364754092,-0.396046805,0.272508932,-0.08338789,0.513038971,-0.655578525,-0.400221808,-0.495890059,0.232007671,0.144397311,0.713577891,0.219200689,0.284144704,-0.850261377,-1.028522873,0.459537157,0.698323477,-0.125077338,-0.272730117,-0.226717685,-0.297371945,-0.726893807,-0.866689262,0.016560508,0.084428405,-1.002425529,-0.862561206,0.256473031,0.401472799,-0.246614653,-0.506648575,0.160092322,0.087340833,-0.977455164,-0.71352199,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,0,0,-0.425786515,-0.411718929,0,0,0,0,0,0,0,0,1,0,0,0,-0.188933265,-0.245217614,-0.317365836,0.487739966,0.709727165,1.734248333,0.507732314,0.177162966,0.446951265,1.493684424,0.293813894,1.817955476,-0.454697339,-0.426246343
5.575251102,1,22,2005,-0.821399721,0,0,0,1,0,0,0,21979,-1.414767205,1,0,0,0,0,1,1.441775543,1.081796246,0.052120932,0.589148314,0.350537021,0.057083876,0.121133528,0.013000418,0.055496795,1.796534856,1.524218691,0.038822503,0.566368519,0.932123991,0.00436278,0.02235172,0.320296524,0.001849294,-0.140314356,-3.33e-05,0.002142227,1.035240073,1.175274861,0.010523645,0.875503995,1.114995502,0.013445048,0.579381592,0.861479417,0.016337319,0.104499526,0.246255968,-0.009824335,-0.316593388,-0.080242446,-0.004727345,-0.431341456,-0.30397541,-0.001276467,-0.88414101,-0.369039298,-0.044107885,-0.495418173,-0.40748086,-0.031739535,0.585432116,1.016281842,0.016257883,0.15027429,0.754762194,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,4.643924672,0,-0.087229583,0,-0.166302152,0,1.634173751,1,1.015952311,1.079906967,0.948017713,0,0.124751099,0,1.053697866,1.104637145,0,1.249563681,1.258608537,-1.555152157,-1.301697745,-0.783529188,-0.950673255,0.924209219,1.111195221,1.029216127,-0.929435035,-0.435389632,-0.786977375,0.534476841,0.325213603,0.418249436,-1.100676937,-0.700361641,-0.101452257,0.327817702,0.209701213,0.155530539,0.145794448,-0.329319714,0.802204349,1.094484919,-0.169303625,-0.794820409,1.233158429,1.33108404,-1.278281031,-1.446998315,-0.012506231,-0.114921717,0.076147919,0.581128767,0.471422598,1.096737081,-0.0799375,-0.369043741,1.305657883,0.991409088,-0.839947847,-1.292368867,-0.186992199,-0.052194224,-0.117612289,-0.158580855,0.369685706,-0.210732951,-0.262615551,2.91635861,-0.089716275,-0.110428899,0.427832042,-0.034094111,-0.038706569,-0.033182853,1,0,0,0,-0.846426617,-0.490811991,0,0,0,0,1,0,0,0,0,0,0,0,-0.188933265,-0.245217614,1.970131754,-1.170605874,-0.94537805,-0.848699651,-0.722729843,1.180633802,0.026849168,1.06157548,-0.296720675,-0.455461801,-0.454697339,1.281872802
3.045119286,1,7,2005,-0.205447484,0,0,1,0,0,0,0,44007,0.792371008,1,1,0,0,0,0,0.3849656,0.266458458,0.045446372,-0.042796822,-0.078695678,-0.214296588,-0.144286778,-0.145041678,-0.230312363,0.913090592,0.752787524,0.543179035,1.346818186,0.932123991,1.10141793,0.563494178,0.320296524,0.351045917,0.117190978,-3.33e-05,-0.023967023,1.500545086,1.175274861,1.418838024,1.560067257,1.114995502,1.330066898,1.310943677,0.861479417,1.003782205,1.100614644,0.812149094,1.29922096,1.207079915,0.803722377,1.525507833,0.807002556,0.490566334,1.159711441,1.980472999,3.957041078,4.313880342,1.625951197,5.761985396,6.043368446,-1.086112798,-1.163517323,-0.779842917,-0.642121536,-0.740819638,-0.697385545,-0.077709962,0,-0.05085327,0,3.005266024,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,0,0.530210796,0.048338566,1.152756932,0,0.968620087,0,0.655133775,0.705863899,0,0.631212044,0.658236159,0.68450552,0.199902021,0.306169773,0.874343527,-0.992932927,-1.107389072,-1.172782335,0.018296428,0.532222781,1.825300098,-1.220504721,-1.108862307,-1.033351561,-0.154825184,0.404664449,1.730908447,-1.402388987,-1.29240012,-1.266803867,-0.083682489,-0.312489554,0.176856897,0.306335095,2.325949574,1.326780547,0.633586327,0.716154607,2.897241278,1.584039012,0.479112885,0.391451112,0.758232778,1.231997697,0.302454864,0.4326819,1.675501167,0.790689526,0.756616644,0.858332046,2.339909873,1.437835029,0.570641231,0.52017934,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,-0.425786515,-0.411718929,0,0,0,0,0,0,1,0,0,0,0,0,-0.188933265,-0.245217614,-0.317365836,1.338707412,1.116486719,-0.848699651,4.374784661,1.180633802,0.872585775,-1.096543876,4.04279491,-0.455461801,-0.454697339,2.383117663
2.004439592,0,10,2002,-0.821399721,0,0,1,0,0,0,0,21244,-1.414767205,1,1,0,0,0,0,2.14522345,2.978157939,3.320278044,1.212956255,2.223057629,2.459835407,0.50122009,1.321877066,1.450361445,2.193627897,2.528889602,2.832721809,1.235325376,1.837497513,3.274511888,0.471225648,1.191398394,2.900156614,0.065649762,0.594636985,2.145167371,1.445141177,1.618262793,2.276913074,1.472993547,1.755965276,2.681394412,1.211737652,1.572537237,2.592694123,0.251741157,-0.022968095,0.621795159,-0.170889929,-0.375528786,0.253977119,-0.363060782,-0.483075686,-0.135271318,0.008710886,0.915141081,0.6236959,-0.254700391,0.415974208,0.105798479,-0.565323666,-0.230600387,-0.898957739,-0.5652032,-0.46687478,-0.721608548,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,1,0.943124206,1.056242123,1.152756932,0,1.285070958,0,1.97030786,1.825956821,0,2.548561435,2.519836492,2.270083272,1.03892102,1.367281627,1.074071903,-2.009313626,-1.150372241,-1.335494093,0.185543944,0.399440887,1.705033289,-1.39824077,-0.293448404,-0.68215319,-0.478283455,-0.3326319,1.438704976,-1.598876665,-0.921419228,-0.98402033,0.807625551,1.406859163,0.811218429,1.116391792,1.003941525,1.494946594,0.843557064,0.885003982,2.401398038,3.646940647,1.563043508,1.622981999,-0.052542873,0.209204226,0.763631029,0.537429052,0.718751529,1.033104071,1.2615766,1.470366545,0.855407427,1.259841014,1.560688574,1.39400271,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,-0.180413122,-0.325735183,0,0,1,0,0,0,0,0,0,1,0,0,-0.188933265,-0.245217614,-0.317365836,1.669169517,0.038266703,0.072342639,1.227337771,1.570318608,-0.255667129,-0.172905529,0.991447894,-0.455461801,-0.454697339,0.914004583
10.28775883,1,14,2001,-0.821399721,0,0,1,0,0,0,0,15964,0.792371008,1,1,0,0,0,0,-0.245277444,-0.200962829,-0.440496567,-0.245214145,-0.222840328,-0.342083048,-0.190239128,-0.176101518,-0.254055654,-0.018045031,0.037417348,-0.320071827,-0.102588338,-0.375637763,-0.499809197,-0.246972637,-0.322813252,-0.400270921,-0.216195874,-0.245054055,-0.303112227,0.366592495,-0.141559387,-0.233813924,0.07750122,-0.322740804,-0.470621206,-0.11535968,-0.364231569,-0.497503508,0.53519409,-0.109950862,0.059304825,0.173441253,-0.45767063,-0.398229469,-0.159561167,-0.525212423,-0.529369718,4.601521641,3.957041078,4.313880342,7.001048467,5.761985396,6.043368446,1.217733141,0.559854162,-1.251787752,0.863143306,0.194015516,-0.752302851,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,0,-1.224296847,0.136867226,0.640908883,0,0.863136464,0,-1.628972873,-1.591595299,0,-1.183564641,-1.103773882,-1.027553396,-0.101371581,0.489991577,0.927685437,-0.772202414,-0.519931575,-1.852733764,-0.400277713,-0.254197697,0.253297866,-1.318286654,-1.314657378,-1.37259026,-0.357100126,-0.078943233,0.079577265,-0.675145313,-0.093994877,-0.785281954,1.866145011,1.990720248,1.452864059,1.179781436,1.232748344,0.866659608,0.556909916,0.569277974,3.30200415,2.574023066,3.91978121,3.486437715,0.891574531,1.225226851,0.232406736,0.093443434,3.199374231,1.20895901,0.606138588,1.428866825,1.988229348,1.821812846,3.041309237,3.772052017,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,-0.005146412,-0.246342526,0,0,0,0,0,0,0,0,0,0,0,1,-0.188933265,-0.245217614,-0.317365836,0.356369552,-0.036837721,0.852735877,4.374784661,0.022249426,-0.334256641,0.609687331,4.04279491,-0.455461801,0.771394157,-0.426246343
1.09697926,0,6,2002,-0.821399721,0,0,1,0,0,0,0,17762,-1.414767205,1,1,0,0,0,1,2.384358924,2.714035192,4.184837481,1.462001269,1.888967853,3.692619303,0.678510277,1.032870965,2.665721765,2.308799793,2.422325666,3.145884485,-0.102588338,0.328541643,0.186431,-0.246972637,-0.066859863,-0.195366329,-0.216195874,-0.176231848,-0.257814046,0.366592495,0.74174151,0.742249506,0.07750122,0.56438545,0.465235463,-0.11535968,0.325162323,0.178595427,-0.775898536,-0.806032564,-1.034842045,-0.868554263,-0.939183953,-1.082606645,-0.593842046,-0.704941648,-0.745962069,0.920947759,0.44360412,0.184160663,0.384535344,0.014738378,-0.205100726,1.287361021,0.427949795,0.601330326,0.955503855,0.056390031,0.094403661,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,1,0.598187163,1.180255431,-0.075678385,0,-0.508150642,0,2.304947515,2.373784965,0,2.711117123,2.677665693,2.646686357,0.03951172,0.256145252,0.901000953,-2.009313626,-1.150372241,-1.335494093,-0.144223873,0.274150957,2.021156972,-1.39824077,-0.293448404,-0.68215319,-0.290944521,0.483976087,2.025471057,-1.598876665,-0.921419228,-0.98402033,0.23819982,0.530568974,0.814686282,1.119076662,2.227420908,2.381311373,0.832482776,0.880900688,1.148366892,1.414699556,1.559210388,1.624808866,-0.35857847,-0.410725743,0.763631029,0.537429052,0.723112513,1.196360539,1.2615766,1.470366545,-0.025534179,1.124430842,1.560688574,1.39400271,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,1,0,-0.040199754,-0.263419437,0,0,1,0,0,0,0,0,0,1,0,0,-0.188933265,-0.245217614,1.970131754,1.015298278,-0.477097878,0.722510456,0.739439568,0.799265942,-0.79494629,0.479094855,0.518446513,-0.455461801,-0.454697339,0.211802029
3.964115858,1,10,2007,-0.821399721,0,0,0,1,0,0,0,30818,-1.414767205,1,0,0,0,0,0,0.399901706,0.378765719,0.052120932,-0.036418647,-0.032993929,0.057083876,-0.14242586,-0.132318955,0.055496795,0.929703074,0.884696085,0.038822503,0.566368519,0.328541643,0.00436278,0.02235172,-0.066859863,0.001849294,-0.140314356,-0.176231848,0.002142227,1.035240073,0.74174151,0.010523645,0.875503995,0.56438545,0.013445048,0.579381592,0.325162323,0.016337319,0.630314036,0.254121899,-0.009824335,0.311185517,-0.070583866,-0.004727345,-0.061572074,-0.297387098,-0.001276467,-0.289669644,0.028261035,-0.044107885,-0.377510705,-0.243636299,-0.031739535,-0.970750863,-0.963957827,0.016257883,-0.638347282,-0.728284705,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,0,0.496145387,-0.323507515,-0.018000977,1,-0.027009569,1,1.208578933,1.23816429,0,0.553591505,0.582872524,0.611278364,-0.748410352,-0.633527278,-0.912887861,-0.236123573,0.096148791,-0.397349993,-0.535584415,-0.523123937,-0.682403307,-0.866470318,-0.509297406,-1.003540387,-0.331877622,-0.472420394,-0.44312639,-1.093191827,-0.833891052,-1.085960977,-0.591621027,-0.823639129,-1.24034809,-1.308034856,-0.744082674,-1.058540605,0.079418448,0.047664189,-1.027698858,-1.248916206,-0.300837384,-0.366152515,-0.025339119,0.43234417,-0.612495697,-1.05854051,0.08414333,0.407699509,-0.177059308,-0.092509268,-0.720564023,-0.653282001,-0.644297204,-0.558680797,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,1,0,1.151613869,0.653341056,0,0,1,0,0,0,0,0,0,0,1,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,0.799265942,0.03609005,-0.898969155,0.101813527,-0.455461801,-0.454697339,1.293905478
0.0,0,0,2008,-0.205447484,0,0,1,0,0,0,0,20697,0.792371008,1,1,0,0,0,1,-0.71586069,-0.624137671,-0.67257992,-0.31135787,-0.289272107,-0.378582544,-0.197229996,-0.183729667,-0.258076174,-1.45375241,-1.13582097,-0.946433235,-0.771545195,-0.878623053,-0.842929296,-0.336747423,-0.376584972,-0.436861026,-0.227036091,-0.250420728,-0.306161143,-1.735258439,-2.188486029,-1.368127471,-1.004611517,-1.168214725,-1.095541515,-0.653847204,-0.720770064,-0.767126784,-2.180905612,-2.952759259,-1.063871927,-1.182043162,-1.451342816,-1.094039304,-0.618383473,-0.769961132,-0.747867548,-1.002119157,-0.969532713,-0.932695051,-0.498742561,-0.500521942,-0.615561624,-1.086112798,-0.061607031,-0.172280783,-0.642121536,-0.358638114,-0.464975069,-0.077709962,0,-0.05085327,0,3.005266024,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,0,-2.486157936,-0.931970235,0.333800054,0,0.863136464,0,-0.428642274,-0.291657992,0,-0.407239592,-0.350021345,-0.295168948,0.251920528,0.327609308,-0.386842627,1.015987943,1.022692483,1.108603466,-0.159039723,-0.480838813,-0.453994624,1.114754833,0.652884339,0.496959368,-0.454145338,-0.356983867,-0.198361561,0.984784228,0.861916237,0.852347744,-1.569955246,-1.577106973,-0.820275329,-0.919560121,-1.788796377,-1.377175472,-0.386375985,-0.416645383,-1.053964875,-1.366551768,-0.385091808,-0.464285152,-1.3899062,-1.120432842,-0.912151061,-0.897618989,-1.158647102,-0.88347506,-0.62285573,-0.664270868,-1.133679586,-0.894638007,-0.683532843,-0.712252211,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,0,0,-0.811373275,-0.487516447,0,0,0,0,0,0,0,0,1,0,0,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,0.239184961,-0.722729843,-1.778377983,-1.284956173,-0.005592944,-0.899079001,-0.455461801,-0.454697339,-0.426246343
0.924337804,0,1,2010,2.258361467,0,0,1,0,0,0,0,15354,-1.414767205,0,1,0,0,0,1,0.058718083,-0.24886516,-0.437139863,0.058410401,-0.233416173,-0.34143881,0.054814942,-0.177698407,-0.253970391,0.044311265,-0.058655946,-0.312436435,-0.055022425,-0.174443647,-0.614182563,-0.025619083,-0.2711924,-0.417346303,-0.013785736,-0.235694579,-0.30490286,-0.082940018,0.187091901,-0.510052422,-0.060620015,-0.029449415,-0.668620235,-0.035538777,-0.163446443,-0.603269419,-0.133960751,0.332157632,-0.274718883,-0.128521425,0.028729527,-0.670935479,-0.095308071,-0.226960891,-0.639847216,-0.041754451,0.697316847,0.576275754,-0.028815943,0.21636563,0.06819669,-0.122234625,-1.163517323,0.013347325,-0.080086027,-0.740819638,-0.357663382,0.014815949,0,0.016519593,0,-0.004100215,0,-0.03518619,0,0.004153473,0,-0.000234,0,-0.024931279,1,0.359962348,-0.022670313,-0.485156824,0,-0.930085136,0,0.016825087,0.082947431,0,-0.044803619,0.0018764,0.046752868,1.184067678,2.012842069,1.04046702,-0.285923345,0.0699139,-0.170347219,0.763807903,1.381963584,0.35677501,-0.067823606,0.507913972,-0.367784519,1.278299194,2.168010363,0.127753685,0.18940674,0.298288184,-0.029585598,-1.048055687,-1.253341122,-1.196326364,-1.130343657,0.200778012,-0.742249675,-0.975164196,-0.540160119,0.308417522,0.005734025,-0.79822605,-0.485960649,-0.660159554,-1.242637754,-0.817112003,-1.076821908,0.039747071,-0.711912009,-1.11122969,-0.455662418,-0.077011431,-0.329678228,-0.986319594,-0.864758109,0.420376597,-0.158580855,-0.148103901,2.897113369,-0.262615551,-0.307363712,0.270858049,-0.110428899,-0.118530687,-0.029696108,-0.038706569,-0.047029343,1,0,0,0,-0.320626489,-0.378463892,0,0,0,0,0,0,0,0,1,0,0,0,4.26227806,-0.245217614,-0.317365836,0.601538299,0.407890596,-0.848699651,1.001955541,-1.778377983,-1.284956173,-1.096543876,-0.899079001,1.403359192,-0.454697339,-0.426246343
7.834568501,1,8,2005,-0.821399721,0,0,0,0,0,1,0,29072,-1.414767205,1,0,0,0,0,0,-0.407885482,-0.506103055,0.052120932,-0.276286512,-0.276865327,0.057083876,-0.194322199,-0.182827356,0.055496795,-0.383701515,-0.710617985,0.038822503,-0.437066767,-0.576831879,0.00436278,-0.314303727,-0.357227153,0.001849294,-0.225681063,-0.249261527,0.002142227,-0.237869577,-0.604767409,0.010523645,-0.455402208,-0.662096809,0.013445048,-0.459143728,-0.555637144,0.016337319,0.091007593,-0.140838555,-0.009824335,-0.328961004,-0.485441765,-0.004727345,-0.436649062,-0.538701719,-0.001276467,-0.769534756,0.045740346,-0.044107885,-0.485822345,-0.234557257,-0.031739535,1.022889469,1.34929282,0.016257883,0.619299805,1.246631999,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,1,-0.087229583,0,-0.166302152,0,-0.664149539,1,-0.382182871,0.370452775,-0.018000977,1,-0.027009569,1,-1.126122445,0.024949496,1,-1.183564641,0.023972839,0.033336373,-1.150138396,-0.544878782,-0.486073277,0.645735791,0.523705757,-0.090775608,-0.589689894,-0.210334579,-0.205678719,0.751494603,0.352497372,-0.259221089,-0.396487327,-0.193785369,0.107667681,0.669760559,0.455828166,-0.019853628,0.032560138,-0.414231212,-0.440668248,-0.505292449,0.688851814,0.008229559,0.113496671,-0.023488968,-0.706561619,-0.963876953,-0.260167869,-0.358561331,0.783910373,0.119466144,-0.330130941,-0.342639044,0.926821528,0.249055454,-0.021792448,-0.176793673,-0.537455054,-0.711834025,-0.256526751,-0.054892282,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,0,1,-0.986639985,-0.49800227,0,0,0,0,0,0,0,0,1,0,0,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,-0.38522246,-0.360826777,1.391274402,0.119347121,0.757612113,-0.454697339,-0.426246343
